ticker,exchange_code,exchange_name_ko,name_ko,name_en,market_type_code
INSP,NYS,뉴욕,인스파이어 메디컬 시스템스,INSPIRE MEDICAL SYSTEMS INC,2
INSW,NYS,뉴욕,인터내셔널 시웨이스,INTERNATIONAL SEAWAYS INC,2
INVH,NYS,뉴욕,인비테이션 홈스,INVITATION HOMES INC,2
INVX,NYS,뉴욕,이노벡스 인터내셔널,INNOVEX INTERNATIONAL  INC,2
IONQ,NYS,뉴욕,아이온큐,IONQ INC,2
IOT,NYS,뉴욕,섬사러,SAMSARA INC,2
IP,NYS,뉴욕,인터내셔널 페이퍼,INTERNATIONAL PAPER CO,2
IPB,NYS,뉴욕,인덱스플러스 트러스트 우선주(6.0518%),MERRILL LYNCH DEPOSITOR INC 6.0518% PRF 15/5/33 USD25,2
IPI,NYS,뉴욕,인트레피드 포타시,INTREPID POTASH INC,2
IQI,NYS,뉴욕,INVESCO QUALITY MUNICIPAL INCOME TRUST,INVESCO QUALITY MUNICIPAL INCOME T,3
IQV,NYS,뉴욕,아이큐비아 홀딩스,IQVIA HOLDINGS INC,2
IR,NYS,뉴욕,잉가솔랜드,INGERSOLL RAND INC,2
IRAB,NYS,뉴욕,IRIS ACQUISITION CORP II,IRIS ACQUISITION CORP II,2
IRAB/UN,NYS,뉴욕,IRIS ACQUISITION CORP II UNITS CL A 1 ORD & 1/2 WT,IRIS ACQUISITION CORP II UNITS CL A 1 ORD & 1/2 WT,2
IRM,NYS,뉴욕,아이언 마운틴,IRON MOUNTAIN INC,2
IRS,NYS,뉴욕,IRSA 인베르시오네스 이 레프레젠타시오네스(ADR),IRSA INVERSIONES Y REPRESENTACIONES SPON GDS EACH REPR 10 OR,2
IRT,NYS,뉴욕,인디펜던스 리얼티 트러스트,INDEPENDENCE REALTY TRUST INC,2
ISD,NYS,뉴욕,PGIM SHORT DURATION HIGH YIELD,PGIM HIGH YIELD BOND FUND INC,3
IT,NYS,뉴욕,가트너,GARTNER INC,2
ITGR,NYS,뉴욕,인티거 홀딩스,INTEGER HOLDINGS CORPORATION,2
ITT,NYS,뉴욕,ITT,ITT INC,2
ITUB,NYS,뉴욕,이타우 우니방쿠 홀딩스(ADR),ITAU UNIBANCO HOLDINGS S.A. ADR EACH REPR 1 PRF NPV,2
ITW,NYS,뉴욕,일리노이 툴 웍스,ILLINOIS TOOL WORKS INC,2
IVR,NYS,뉴욕,인베스코 모기지 캐피털,INVESCO MORTGAGE CAPITAL INC,2
IVR/C,NYS,뉴욕,인베스코 모기지 캐피털 우선주 C(7.500% 누적 상환),INVESCO MORTGAGE CAPITAL INC 7.5% FIXED FLTNG CUM RED PFD SE,2
IVT,NYS,뉴욕,인벤트러스트 프라퍼티스,INVENTRUST PPTYS CORP,2
IVZ,NYS,뉴욕,인베스코,INVESCO LTD,2
IX,NYS,뉴욕,오릭스(ADR),ORIX CORPORATION SPON ADR EACH REP 1 ORD,2
J,NYS,뉴욕,제이콥스 솔루션스,JACOBS SOLUTIONS INC,2
JACS,NYS,뉴욕,잭슨 애퀴지션 2,JACKSON ACQUISITION COMPANY II,2
JACS/UN,NYS,뉴욕,잭슨 애퀴지션 2 유닛,JACKSON ACQUISITION COMPANY II UNIT 1 COM CL A & 1 RT,2
JAN,NYS,뉴욕,JANUS LIVING INC,JANUS LIVING INC,2
JBGS,NYS,뉴욕,JBG 스미스 프라퍼티스,JBG SMITH PROPERTIES,2
JBI,NYS,뉴욕,야누스 인터내셔널 그룹,JANUS INTERNATIONAL GROUP INC,2
JBK,NYS,뉴욕,코퍼레이트 백크드 트러스트 우선주(3.500%),CORPORATE BACKED TRUST CERTIFICATES 3.5% PRF 15/02/34 USD25,2
JBL,NYS,뉴욕,자빌,JABIL INC,2
JBND,NYS,뉴욕,JP MORGAN ACTIVE BOND,JP MORGAN ETF TRUST ACTIVE BOND ETF,3
JBS,NYS,뉴욕,JBS,JBS N.V.,2
JBTM,NYS,뉴욕,JBT 마렐,JBT MAREL CORPORATION,2
JCE,NYS,뉴욕,NUVEEN CORE EQUITY ALPHA,NUVEEN CORE EQUITY ALPHA FUND,3
JCI,NYS,뉴욕,존슨 콘트롤즈 인터내셔널,JOHNSON CONTROLS INTERNATIONAL PLC,2
JEF,NYS,뉴욕,제프리스 파이낸셜 그룹,JEFFERIES FINANCIAL GROUP INC,2
JELD,NYS,뉴욕,젤드 웬 홀딩,JELD WEN HOLDING INC,2
JENA,NYS,뉴욕,제나 애퀴지션 2,JENA ACQUISITION CORP II,2
JENA/UN,NYS,뉴욕,제나 애퀴지션 2 유닛,JENA ACQUISITION CORP II UNITS 1 CL A & 1 RT,2
JFR,NYS,뉴욕,NUVEEN FLOATING RATE INCOME,NUVEEN FLOATING RATE INCOME FUND,3
JGH,NYS,뉴욕,NUVEEN GLOBAL HIGH INCOME,NUVEEN GLOBAL HIGH INCOME FUND,3
JHG,NYS,뉴욕,제이너스 헨더슨 그룹,JANUS HENDERSON GROUP PLC,2
JHI,NYS,뉴욕,JOHN HANCOCK INVESTORS TRUST,HANCOCK JOHN INVESTORS TRUST,3
JHS,NYS,뉴욕,JOHN HANCOCK INCOME SECURITIES TRUST,HANCOCK(JOHN)INCOME SECURITIES TR,3
JHX,NYS,뉴욕,제임스 하디 인더스트리스,JAMES HARDIE INDUSTRIES PLC,2
JILL,NYS,뉴욕,제이 질,J JILL INC,2
JKS,NYS,뉴욕,징코솔라 홀딩스(ADR),JINKOSOLAR HOLDING CO LTD SPON ADS EACH REPR 4 ORD SHS,2
JLL,NYS,뉴욕,존스 랭 라살,JONES LANG LASALLE INC,2
JLS,NYS,뉴욕,NUVEEN MORTGAGE OPPORTUNITY TERM,NUVEEN MORTGAGE AND INCOME FUND,3
JMIA,NYS,뉴욕,주미아 테크놀로지(ADR),JUMIA TECHNOLOGIES AG SPON ADS EACH REP 2 ORD SHS,2
JMM,NYS,뉴욕,NUVEEN MULTI MARKET INCOME,NUVEEN MULTI-MKT INCOME FD,3
JNJ,NYS,뉴욕,존슨 앤드 존슨,JOHNSON & JOHNSON,2
JOBY,NYS,뉴욕,조비 에비에이션,JOBY AVIATION INC,2
JOE,NYS,뉴욕,세인트 조,ST JOE CO,2
JOF,NYS,뉴욕,JAPAN SMALLER CAPITALIZATION,JAPAN SMALLER CAPITALIZATION FUND,3
JPC,NYS,뉴욕,NUVEEN PREFERRED & INCOME OPPORTUNITIES,NUVEEN PREFERRED & INCM OPPRT FD,3
JPM,NYS,뉴욕,제이피모간 체이스,JPMORGAN CHASE & CO.,2
JPM/C,NYS,뉴욕,제이피모간 체이스 우선주 C(6.000%),JPMORGAN CHASE & CO. 6%NON CUM DEP SHS REP 1/400TH PFD S,2
JPM/D,NYS,뉴욕,제이피모간 체이스 우선주 D(5.750%),JPMORGAN CHASE & CO. DEP REP 1/400TH (5.75% NON CUM PFD,2
JPM/J,NYS,뉴욕,제이피모간 체이스 우선주 J(4.750%),JPMORGAN CHASE & CO. 4.75 DEP SHS REP 1/400 NCUM PFD SR,2
JPM/K,NYS,뉴욕,제이피모간 체이스 우선주 K(4.550%),JPMORGAN CHASE & CO. 4.55% DEP SHS REPSTG 1/400TH PFD SE,2
JPM/L,NYS,뉴욕,제이피모간 체이스 우선주 L(4.625%),JPMORGAN CHASE & CO. 4.625% DEP SH RE 1/400TH INT NO CU,2
JPM/M,NYS,뉴욕,제이피모간 체이스 우선주 MM(4.200%),JPMORGAN CHASE & CO. 4.20% DEP SHS REPSTG 1/400TH PFD SE,2
JQC,NYS,뉴욕,NUVEEN CREDIT STRATEGIES INCOME,NUVEEN CREDIT STRATEGIES INC FD,3
JRI,NYS,뉴욕,NUVEEN REAL ASSET INCOME AND GROWTH,NUVEEN REAL ASSET INM AND GROWTH FD,3
JRS,NYS,뉴욕,NUVEEN REAL ESTATE INCOME,NUVEEN REAL ESTATE INCOME FUND,3
JXN,NYS,뉴욕,잭슨 파이낸셜,JACKSON FINANCIAL INC,2
JXN/A,NYS,뉴욕,잭슨 파이낸셜 우선주 A,JACKSON FINANCIAL INC DEP SHS EACH RP 1/1000 INT NON CUM PFD,2
KAI,NYS,뉴욕,카단트,KADANT INC,2
KB,NYS,뉴욕,KB 파이낸셜 그룹(ADR),KB FINANCIAL GROUP INC ADR EACH REPR 1 ORD SHS,2
KBDC,NYS,뉴욕,카녜이 앤더슨 BDC,KAYNE ANDERSON BDC INC,2
KBH,NYS,뉴욕,KB 홈,KB HOME,2
KBR,NYS,뉴욕,KBR,KBR INC,2
KCA/UN,NYS,뉴욕,켄싱턴 CAP 애퀴지션 VI 유닛,KENSINGTON CAP ACQUISITION CORP VI UNITS CON 1 CL A ORD &38,2
KCAC/UN,NYS,뉴욕,켄싱턴 CAP 애퀴지션 VI 유닛 1/4 워런트,KENSINGTON CAP ACQUISITION CORP VI UNIT 1 CL A 1/4 CL 1 WT &,2
KD,NYS,뉴욕,킨드릴 홀딩스,KYNDRYL HLDGS INC,2
KEN,NYS,뉴욕,케넌 홀딩스,KENON HLDGS LTD,2
KEP,NYS,뉴욕,한국전력(ADR),KOREA ELECTRIC POWER CORP SPON ADR EACH REPR 0.5 KRW5000,2
KEX,NYS,뉴욕,커비,KIRBY CORP,2
KEY,NYS,뉴욕,키코프,KEYCORP,2
KEY/I,NYS,뉴욕,키코프 우선주 E,KEYCORP DEP SHS REP 1/40TH NON CUM PFD SER E,2
KEY/J,NYS,뉴욕,키코프 우선주 F,KEYCORP DEP SHS REP 1/40TH PERP PFD SER F USD25,2
KEY/K,NYS,뉴욕,키코프 우선주 G,KEYCORP DEP SHS REP 1/40TH NON CUM PER PFD SER G,2
KEY/L,NYS,뉴욕,키코프 우선주 H,KEYCORP DEP SHS REPSTG 1/40TH INT PERP NON CUM H,2
KEYS,NYS,뉴욕,키사이트 테크놀로지스,KEYSIGHT TECHNOLOGIES INC,2
KF,NYS,뉴욕,KOREA,KOREA FUND INC,3
KFRC,NYS,뉴욕,케이포스,KFORCE  INC,2
KFS,NYS,뉴욕,킹스웨이 파이낸셜 서비시스,KINGSWAY FINANCIAL SERVICES INC,2
KFY,NYS,뉴욕,콘 페리,KORN FERRY,2
KGC,NYS,뉴욕,킨로스 골드,KINROSS GOLD CORP,2
KGS,NYS,뉴욕,코디악 가스 서비시스,KODIAK GAS SERVICES INC,2
KIM,NYS,뉴욕,킴코 리얼티,KIMCO REALTY CORP,2
KIM/L,NYS,뉴욕,킴코 리얼티 우선주 L(5.125% 누적 상환),KIMCO REALTY CORP 5.125% DEP SHS REP 1/1000TH CUM RED CL L,2
KIM/M,NYS,뉴욕,킴코 리얼티 우선주 M(5.250% 누적 상환),KIMCO REALTY CORP 5.25% CUM RED DEP SHS 1/1000 PFD CL M,2
KIM/N,NYS,뉴욕,킴코 리얼티 우선주 N(7.250%),KIMCO REALTY CORP DEP SHS REPSTG PFD CONV CL N 7.25%,2
KIO,NYS,뉴욕,KKR INCOME OPPORTUNITIES,KKR INCOME OPPORTUNITIES FD,3
KKR,NYS,뉴욕,KKR & CO,KKR & CO INC,2
KKR/D,NYS,뉴욕,KKR & CO 우선주 D(6.250% 의무전환),KKR & CO INC 6.25% MAND CONV PREF SHARES SER D,2
KKRS,NYS,뉴욕,KKR 그룹 파이낸스 9 후순위채권(2061-04-01 4.625%),KKR GROUP FIN CO IX LLC 4.625% SUB NOTES DUE 01/04/2061,2
KKRT,NYS,뉴욕,KKR & CO 일반채권(2026-06-01 6.875%),KKR & CO INC 6.875% NOTES DUE 01/06/2065 USD25,2
KLAR,NYS,뉴욕,클라르나 그룹,KLARNA GROUP PLC,2
KLC,NYS,뉴욕,킨더케어 러닝스,KINDERCARE LEARNING COMPANIES  INC,2
KMI,NYS,뉴욕,킨더 모건,KINDER MORGAN INC,2
KMPB,NYS,뉴욕,켐퍼 후순위채권(5.875%),KEMPER CORP 5.875%FXD RATE REST JUNR SUBORD DEB 2062,2
KMPR,NYS,뉴욕,켐퍼,KEMPER CORP,2
KMT,NYS,뉴욕,켄나메탈,KENNAMETAL INC,2
KMX,NYS,뉴욕,카맥스,CARMAX INC,2
KN,NYS,뉴욕,놀스,KNOWLES CORP,2
KNF,NYS,뉴욕,나이프 리버 홀딩,KNIFE RIVER CORP,2
KNOP,NYS,뉴욕,놋 오프쇼어 파트너스,KNOT OFFSHORE PARTNERS LP,2
KNSL,NYS,뉴욕,킨세일 캐피털 그룹,KINSALE CAPITAL GROUP INC,2
KNTK,NYS,뉴욕,키네틱 홀딩스,KINETIK HOLDINGS INC,2
KNX,NYS,뉴욕,나이트 스위프트 트랜스포테이션 홀딩스,KNIGHT SWIFT TRANSN HLDGS INC,2
KO,NYS,뉴욕,코카콜라,COCA-COLA CO,2
KODK,NYS,뉴욕,이스트먼 코닥,EASTMAN KODAK CO,2
KOF,NYS,뉴욕,코카콜라 펨사(ADR),COCA-COLA FEMSA S.A.B. DE C.V. ADS EA REP 10 UNTS(3 SER B SH,2
KOP,NYS,뉴욕,코퍼스 홀딩스,KOPPERS HOLDINGS INC,2
KORE,NYS,뉴욕,코어 그룹 홀딩스,KORE GROUP HLDGS INC,2
KOS,NYS,뉴욕,코스모스 에너지,KOSMOS ENERGY LTD (NA),2
KPET,NYS,뉴욕,KPET ULTRA PACELINE CORPORATION,KPET ULTRA PACELINE CORPORATION,2
KPET/UN,NYS,뉴욕,KPET 울트라 페이스라인 유닛 1/6 워런트,KPET ULTRA PACELINE CORPORATION UNIT 1 SHS CL A & 1/6 WT,2
KR,NYS,뉴욕,크로거,KROGER CO,2
KRC,NYS,뉴욕,킬로이 리얼티,KILROY REALTY CORP,2
KREF,NYS,뉴욕,KKR 리얼 에스테이트 파이낸스 트러스트,KKR REAL ESTATE FINANCE TRUST INC,2
KREF/A,NYS,뉴욕,KKR 리얼 에스테이트 파이낸스 트러스트 우선주 A(6.500% 누적 상환),KKR REAL ESTATE FINANCE TRUST INC 6.50% CUM RED PER PREF STK,2
KRG,NYS,뉴욕,카이트 리얼티 그룹 트러스트,KITE REALTY GROUP TRUST,2
KRMN,NYS,뉴욕,카르만 홀딩스,KARMAN HOLDINGS INC,2
KRO,NYS,뉴욕,크로노스 월드와이드,KRONOS WORLDWIDE INC,2
KRP,NYS,뉴욕,킴벨 로열티 파트너스,KIMBELL ROYALTY PARTNERS LP,2
KRSP,NYS,뉴욕,라이스 애퀴지션 3,RICE ACQUISITION CORPORATION 3,2
KRSP/UN,NYS,뉴욕,라이스 애퀴지션 3 유닛,RICE ACQUISITION CORPORATION 3 UNITS 1 CL A AND 1/6 RED WT,2
KSS,NYS,뉴욕,콜스,KOHLS CORPORATION,2
KT,NYS,뉴욕,KT(ADR),KT CORPORATION SPON ADR EACH REP 1/2 ORD SHS KRW5000,2
KTB,NYS,뉴욕,콘투어 브랜즈,KONTOOR BRANDS INC,2
KTF,NYS,뉴욕,DWS MUNICIPAL INCOME TRUST,DWS MUNICIPAL INCOME TRUST,3
KTH,NYS,뉴욕,코츠 트러스트 페코 에너지 캐피털 트러스트 3 우선주(8.000%),CORTS TR PECO ENERGY CAP TR III 8% PRF 6/4/2028 USD25,2
KTN,NYS,뉴욕,크레디트 인핸스드 코츠 트러스트 우선주(8.205%),CREDIT ENHANCED CORTS TRUST 8.2050% PREF PERPETUAL USD25,2
KVUE,NYS,뉴욕,켄뷰,KENVUE INC,2
KVYO,NYS,뉴욕,클래비오,KLAVIYO INC,2
KW,NYS,뉴욕,케네디 윌슨 홀딩스,KENNEDY-WILSON HOLDINGS INC,2
KWR,NYS,뉴욕,퀘이커 호턴,QUAKER HOUGHTON,2
KWY,NYS,뉴욕,KINGSWAY CORPORATION,KINGSWAY CORPORATION,2
KYN,NYS,뉴욕,KAYNE ANDERSON MLP/MIDSTREAM INVESTMENT COMPANY,KAYNE ANDERSON ENERGY INFRST FD INC,3
L,NYS,뉴욕,로우스,LOEWS CORP,2
LAC,NYS,뉴욕,리튬 아메리카스,LITHIUM AMERICAS CORP,2
LAD,NYS,뉴욕,리시아 모터스,LITHIA MOTORS INC,2
LADR,NYS,뉴욕,래더 캐피털,LADDER CAPITAL CORP,2
LANV,NYS,뉴욕,랑방 그룹 홀딩스,LANVIN GROUP HOLDINGS LIMITED,2
LAR,NYS,뉴욕,리튬 아르헨티나,LITHIUM ARGENTINA AG,2
LAW,NYS,뉴욕,CS 디스코,CS DISCO INC,2
LAZ,NYS,뉴욕,라자드,LAZARD INC,2
LB,NYS,뉴욕,랜드브리지,LANDBRIDGE COMPANY LLC,2
LBRT,NYS,뉴욕,리버티 에너지,LIBERTY ENERGY INC,2
LC,NYS,뉴욕,렌딩 클럽,LENDING CLUB CORP,2
LCII,NYS,뉴욕,LCI 인더스트리스,LCI INDUSTRIES,2
LCLN,NYS,뉴욕,LINCOLN INTERNATIONAL INC,LINCOLN INTERNATIONAL INC,2
LDI,NYS,뉴욕,론디포,LOANDEPOT INC,2
LDOS,NYS,뉴욕,레이도스 홀딩스,LEIDOS HOLDINGS INC,2
LDP,NYS,뉴욕,COHEN & STEERS LIMITED DURATION PREFERRED AND INCOME,COHEN & STEERS LTD DURATION PFD,3
LEA,NYS,뉴욕,리어,LEAR CORP,2
LEG,NYS,뉴욕,레겟 앤드 플랫,LEGGETT & PLATT INC,2
LEN,NYS,뉴욕,레나,LENNAR CORP,2
LEN/B,NYS,뉴욕,레나 B,LENNAR CORP,2
LEO,NYS,뉴욕,BNY MELLON STRATEGIC MUNICIPALS,BNY MELLON STRATEGIC MUNICIPALS INC,3
LEU,NYS,뉴욕,센트러스 에너지,CENTRUS ENERGY CORP,2
LEVI,NYS,뉴욕,리바이 스트라우스 앤드 컴퍼니,LEVI STRAUSS & COMPANY,2
LFT,NYS,뉴욕,루먼트 파이낸스 트러스트,LUMENT FINANCE TRUST INC,2
LFT/A,NYS,뉴욕,루먼트 파이낸스 트러스트 우선주 A(7.875% 누적 상환),LUMENT FINANCE TRUST INC 7.875% CUM REDEEMABL PFD STK SER A,2
LGI,NYS,뉴욕,LAZARD GLOBAL TR AND INCOME,LAZARD GLOBAL TOTAL RETURN & INCOME,3
LH,NYS,뉴욕,랩코프,LABCORP HOLDINGS INC,2
LHX,NYS,뉴욕,L3 해리스 테크놀로지스,L3 HARRIS TECHNOLOGIES INC,2
LII,NYS,뉴욕,레녹스 인터내셔널,LENNOX INTERNATIONAL INC,2
LION,NYS,뉴욕,라이언스게이트 스튜디오스,LIONSGATE STUDIOS CORP,2
LITB,NYS,뉴욕,라이트인더박스 홀딩(ADR),LIGHTINTHEBOX HLDG CO LTD SPON ADR EA REPR 12 ORD,2
LLY,NYS,뉴욕,일라이 릴리,ELI LILLY AND COMPANY,2
LMND,NYS,뉴욕,레모네이드,LEMONADE INC,2
LMT,NYS,뉴욕,록히드 마틴,LOCKHEED MARTIN CORP,2
LNC,NYS,뉴욕,링컨 내셔널,LINCOLN NATIONAL CORP,2
LNC/D,NYS,뉴욕,링컨 내셔널 우선주 D(9.000%),LINCOLN NATIONAL CORP 9.00% DEP 1/1000TH INT NON CUM PREF D,2
LND,NYS,뉴욕,브라질라그루(ADR),BRASILAGRO - CIA BRAS PROP AGRICOLA SPON ADR EACH REPR 1 ORD,2
LNG,NYS,뉴욕,셰니어 에너지,CHENIERE ENERGY INC,2
LNN,NYS,뉴욕,린지,LINDSAY CORPORATION,2
LOAR,NYS,뉴욕,로어 홀딩스,LOAR HOLDINGS INC,2
LOB,NYS,뉴욕,라이브 오크 뱅크셰어스,LIVE OAK BANCSHARES INC,2
LOB/A,NYS,뉴욕,라이브 오크 뱅크셰어스 우선주 A,LIVE OAK BANCSHARES INC DEP SHS RP 1/40 INT NONCUM PERP PFD,2
LOCL,NYS,뉴욕,로컬 바운티,LOCAL BOUNTI CORPORATION,2
LOMA,NYS,뉴욕,로마 네그라 콤파니아 인더스트리얼 아르헨티나(ADR),LOMA NEGRA CIA IND ARGENTINA SA SPON ADS EACH REP 5 ORD SHS,2
LOW,NYS,뉴욕,로스 컴퍼니스,LOWE S COMPANIES INC,2
LPG,NYS,뉴욕,도리언 LPG,DORIAN LPG LIMITED,2
LPL,NYS,뉴욕,엘지 디스플레이(ADR),LG DISPLAY CO LTD ADR EA REP 1/2 KRW5000,2
LPX,NYS,뉴욕,루이지애나 퍼시픽,LOUISIANA-PACIFIC CORP,2
LRN,NYS,뉴욕,스트라이드,STRIDE INC,2
LSPD,NYS,뉴욕,라이트스피드 커머스,LIGHTSPEED COMMERCE INC,2
LTC,NYS,뉴욕,LTC 프라퍼티스,LTC PROPERTIES INC,2
LTH,NYS,뉴욕,라이프 타임 그룹 홀딩스,LIFE TIME GROUP HLDGS INC,2
LTM,NYS,뉴욕,라탐 항공 그룹(ADR),LATAM AIRLINES GROUP SA SPON ADS EACH REP 2000 SHS,2
LU,NYS,뉴욕,루팍스 홀딩(ADR),LUFAX HLDG LTD SPON ADS EACH REP 2 ORD SHS CL A (R/S),2
LUCK,NYS,뉴욕,럭키 스트라이크 엔터테인먼트,LUCKY STRIKE ENTERTAINMENT CORPORAT,2
LUMN,NYS,뉴욕,루멘 테크놀로지스,LUMEN TECHNOLOGIES INC,2
LUV,NYS,뉴욕,사우스웨스트 에어라인스,SOUTHWEST AIRLINES CO,2
LUXE,NYS,뉴욕,럭스익스피리언스(ADR),LUXEXPERIENCE B V SPON ADS EACH REP 1 ORD SHS,2
LVS,NYS,뉴욕,라스베이거스 샌즈,LAS VEGAS SANDS CORP,2
LVWR,NYS,뉴욕,라이브와이어 그룹,LIVEWIRE GROUP INC,2
LW,NYS,뉴욕,램 웨스턴 홀딩스,LAMB WESTON HLDGS INC,2
LXFR,NYS,뉴욕,럭스퍼 홀딩스,LUXFER HOLDINGS PLC,2
LXP,NYS,뉴욕,LXP 인더스트리얼 트러스트,LXP INDUSTRIAL TRUST,2
LXP/C,NYS,뉴욕,LXP 인더스트리얼 트러스트 우선주 C(6.500%),LXP INDUSTRIAL TRUST 6.5% CNV PRF SER C  USD50,2
LXU,NYS,뉴욕,LSB 인더스트리스,LSB INDUSTRIES INC,2
LYB,NYS,뉴욕,라이온델바젤 인더스트리스,LYONDELLBASELL INDUSTRIES N V,2
LYG,NYS,뉴욕,로이즈 뱅킹 그룹(ADR),LLOYDS BANKING GROUP ADR REP 4 ORD GBP0.10(BNY),2
LYV,NYS,뉴욕,라이브 네이션 엔터테인먼트,LIVE NATION ENTERTAINMENT INC,2
LZB,NYS,뉴욕,레이지보이,LA-Z-BOY INC,2
LZM,NYS,뉴욕,라이프존 메탈스,LIFEZONE METALS LIMITED,2
M,NYS,뉴욕,메이시스,MACY S INC,2
MA,NYS,뉴욕,마스타카드,MASTERCARD INCORPORATED,2
MAA,NYS,뉴욕,미드아메리카 어파트먼트 커뮤니티스,MID-AMERICA APARTMENT COMMUNITIES,2
MAA/I,NYS,뉴욕,미드아메리카 어파트먼트 커뮤니티스 우선주 I(8.500% 누적 상환),MID-AMERICA APARTMENT COMMUNITIES 8.50% CUM RED PFD SER I,2
MAC,NYS,뉴욕,메이서리치,MACERICH CO,2
MAGN,NYS,뉴욕,매그네라,MAGNERA CORP,2
MAIN,NYS,뉴욕,메인 스트리트 캐피털,MAIN STREET CAPITAL CORPORATION,2
MAIR,NYS,뉴욕,매디슨 에어 솔루션스,MADISON AIR SOLUTIONS CORPORATION,2
MAN,NYS,뉴욕,맨파워그룹,MANPOWERGROUP INC,2
MANE,NYS,뉴욕,VERADERMICS INC,VERADERMICS INC,2
MANU,NYS,뉴욕,맨체스터 유나이티드,MANCHESTER UTD PLC NEW,2
MAS,NYS,뉴욕,매스코,MASCO CORP,2
MATV,NYS,뉴욕,마티브 홀딩스,MATIV HOLDINGS INC,2
MATX,NYS,뉴욕,맷슨,MATSON INC,2
MAX,NYS,뉴욕,미디어알파,MEDIAALPHA INC,2
MBC,NYS,뉴욕,마스터브랜드,MASTERBRAND INC,2
MBI,NYS,뉴욕,엠비아,MBIA INC,2
MC,NYS,뉴욕,모엘리스,MOELIS & COMPANY,2
MCB,NYS,뉴욕,메트로폴리탄 뱅크 홀딩,METROPOLITAN BANK HOLDING CORP,2
MCD,NYS,뉴욕,맥도날드,MCDONALD S CORPORATION,2
MCI,NYS,뉴욕,BARINGS CORPORATE INVESTORS,BARINGS CORPORATE INVESTORS,3
MCK,NYS,뉴욕,매케손,MCKESSON CORPORATION,2
MCN,NYS,뉴욕,MADISON EQUITY PREMIUM INCOME,XAI MADISON EQUITY PREMIUM INCOME FUND,3
MCO,NYS,뉴욕,무디스,MOODYS CORP,2
MCR,NYS,뉴욕,MFS CHARTER INCOME TRUST,MFS CHARTER INCOME TRUST,3
MCS,NYS,뉴욕,마커스,MARCUS CORP,2
MCY,NYS,뉴욕,머큐리 제너럴,MERCURY GENERAL CORP,2
MD,NYS,뉴욕,피디애트릭 메디컬 그룹,PEDIATRIX MEDICAL GROUP INC,2
MDA,NYS,뉴욕,MDA 스페이스,MDA SPACE LTD,2
MDST,NYS,뉴욕,WESTWOOD SALIENT ENHANCED MIDSTREAM INCOME,WESTWOOD SALIENT ENHANCED MIDSTREAM INCOME ETF,3
MDT,NYS,뉴욕,메드트로닉,MEDTRONIC PLC,2
MDU,NYS,뉴욕,MDU 리소시스 그룹,MDU RESOURCES GROUP INC,2
MDV,NYS,뉴욕,모디브 인더스트리얼,MODIV INDUSTRIAL INC,2
MDV/A,NYS,뉴욕,모디브 인더스트리얼 우선주 A(7.375% 누적 상환),MODIV INDUSTRIAL INC 7.375% CUM RED PERP PFD STOCK SER A,2
MEC,NYS,뉴욕,메이빌 엔지니어링,MAYVILLE ENGINEERING COMPANY INC,2
MED,NYS,뉴욕,메디패스트,MEDIFAST INC,2
MEGI,NYS,뉴욕,MAINSTAY CBRE GLOBAL INFRASTRUCTURE MEGATRENDS,NYLI CBRE GLOBAL INFRASTRUCTURE MEGATRENDS TERM FUND,3
MEI,NYS,뉴욕,메소드 일렉트로닉스,METHODE ELECTRONICS INC,2
MER/K,NYS,뉴욕,뱅크오브아메리카 인컴 캐피털 일반채권,BANK OF AMERICA CORPORATION INCOME CAPITAL OBLIG NTS DUE 15/,2
MET,NYS,뉴욕,메트라이프,METLIFE INC,2
MET/A,NYS,뉴욕,메트라이프 우선주 A(변동금리),METLIFE INC PRF SERIE  A  FLOATING RATE USD25,2
MET/E,NYS,뉴욕,메트라이프 우선주 E(5.625%),METLIFE INC 5.625% NON CUM PRD STK SER E,2
MET/F,NYS,뉴욕,메트라이프 우선주 F(4.750%),METLIFE INC 4.75% DEP SHS EA REP NN CUM PFD ST SER F,2
MFA,NYS,뉴욕,MFA 파이낸셜,MFA FINANCIAL INC,2
MFA/B,NYS,뉴욕,MFA 파이낸셜 우선주 B(7.500% 누적 상환),MFA FINANCIAL INC 7.5% CUM RED PFD SER  B  USD25,2
MFA/C,NYS,뉴욕,MFA 파이낸셜 우선주 C(6.500% 누적),MFA FINANCIAL INC 6.50% SER C FIX TO FLOAT CUM PFD USD25,2
MFAN,NYS,뉴욕,MFA 파이낸셜 일반채권(2029-02-15 8.875%),MFA FINANCIAL INC 8.875% NTS 15/02/29 USD25,2
MFAO,NYS,뉴욕,MFA 파이낸셜 일반채권(2029-08-15 9.000%),MFA FINANCIAL INC 9.000% NTS DUE 15/08/29,2
MFC,NYS,뉴욕,매뉴라이프 파이낸셜,MANULIFE FINANCIAL CORP,2
MFG,NYS,뉴욕,미즈호 파이낸셜 그룹(ADR),MIZUHO FINANCIAL GROUP SPON ADS EACH REPR 0.20 ORD SHS,2
MFM,NYS,뉴욕,MFS MUNICIPAL INCOME TRUST,ABERDEEN MUNICIPAL INCOME FUND,3
MFSB,NYS,뉴욕,MFS ACTIVE CORE PLUS BOND,MFS ACTIVE CORE PLUS BOND ETF,3
